order placement_time ready_time pickup_time dropoff_time courier
o1712 392 398 407.0 419.0 c174
o1713 433 445 445.0 451.0 c171
o1714 155 205 222.0 231.0 c96
o1715 476 521 526.0 539.0 c232
o1716 427 455 455.0 463.0 c237
o1717 367 394 399.0 407.0 c150
o1718 84 121 139.0 150.0 c84
o1719 503 534 540.0 546.0 c237
o172 212 227 234.0 251.0 c32
o1720 627 638 645.0 656.0 c243
o1721 623 660 670.0 683.0 c258
o1722 347 395 397.0 408.0 c181
o1723 360 361 382.0 398.0 c106
o1724 556 587 589.0 599.0 c283
o1725 561 572 576.0 584.0 c197
o1726 184 191 200.0 219.0 c78
o1727 438 463 471.0 482.0 c252
o1728 196 308 321.0 327.0 c101
o1729 548 553 567.0 580.0 c173
o173 304 319 319.0 328.0 c144
o1730 191 228 236.0 243.0 c106
o1732 627 639 647.0 656.0 c257
o1733 76 83 92.0 101.0 c3
o1734 78 109 111.0 116.0 c41
o1735 237 263 285.0 296.0 c136
o1736 510 532 536.0 547.0 c229
o1737 662 700 705.0 717.0 c272
o1738 470 485 486.0 492.0 c281
o1739 396 406 409.0 419.0 c164
o174 598 600 616.0 623.0 c192
o1741 301 332 342.0 360.0 c120
o1742 465 490 501.0 509.0 c242
o1743 194 210 220.0 237.0 c59
o1744 30 35 51.0 65.0 c3
o1745 316 333 341.0 348.0 c140
o1746 535 551 557.0 565.0 c208
o1747 354 394 396.0 405.0 c136
o1748 221 232 252.0 260.0 c52
o1749 88 109 111.0 126.0 c9
o175 509 527 532.0 541.0 c290
o1750 609 627 636.0 646.0 c249
o1751 513 531 541.0 548.0 c268
o1752 463 486 495.0 508.0 c229
o1753 555 586 597.0 606.0 c295
o1754 542 555 560.0 578.0 c244
o1755 321 338 345.0 368.0 c116
o1756 545 568 575.0 584.0 c204
o1757 404 405 416.0 421.0 c123
o1758 169 256 266.0 281.0 c26
o176 366 414 415.0 426.0 c118
o1760 396 432 432 440.0 c210
o1761 539 541 554.0 560.0 c279
o1764 451 481 493.0 506.0 c176
o1765 187 232 237.0 243.0 c79
o1766 666 688 694.0 700.0 c298
o1767 616 628 639.0 653.0 c292
o1768 270 320 324.0 335.0 c131
o1769 446 459 465.0 485.0 c233
o177 355 373 376.0 391.0 c157
o1770 712 722 730.0 737.0 c323
o1771 330 342 345.0 360.0 c82
o1773 529 559 566.0 571.0 c287
o1774 181 197 211.0 220.0 c46
o1775 583 601 612.0 628.0 c213
o1776 533 554 556.0 567.0 c267
o1777 112 114 131.0 137.0 c11
o1778 178 190 193.0 200.0 c51
o1779 580 622 631.0 644.0 c254
o178 573 610 618.0 632.0 c295
o1780 468 525 534.0 553.0 c230
o1781 639 676 687.0 696.0 c261
o1782 539 560 571.0 591.0 c291
o1783 517 533 538.0 552.0 c223
o1784 283 321 328.0 334.0 c157
o1785 169 204 217.0 231.0 c74
o1786 488 525 527.0 539.0 c280
o1787 64 90 93.0 103.0 c10
o1788 236 271 283.0 295.0 c113
o1789 407 417 419.0 429.0 c179
o179 124 137 149.0 160.0 c93
o1790 278 313 329.0 337.0 c145
o1791 679 689 696.0 703.0 c308
o1792 416 459 461.0 466.0 c259
o1793 67 80 80 89.0 c65
o1794 231 343 346.0 362.0 c149
o1795 560 580 580.0 613.0 c273
o1796 189 247 260.0 271.0 c122
o1797 509 537 543.0 558.0 c218
o1798 526 558 563.0 575.0 c243
o1799 556 574 577.0 583.0 c216
o18 113 128 135.0 143.0 c86
o180 474 495 503.0 517.0 c264
o1800 448 479 479.0 494.0 c264
o1801 278 316 324.0 339.0 c164
o1802 523 560 565.0 578.0 c201
o1803 553 576 578.0 587.0 c229
o1806 83 106 117.0 122.0 c30
o1807 169 202 221.0 229.0 c48
o1808 260 302 308.0 313.0 c141
o1809 599 625 629.0 651.0 c302
o181 306 309 320.0 341.0 c147
o1810 398 405 406.0 420.0 c151
o1811 142 157 173.0 180.0 c33
o1812 266 279 280.0 290.0 c110
o1813 588 603 610.0 626.0 c224
o1814 128 171 180.0 199.0 c12
o1815 431 463 463.0 477.0 c181
o1816 449 476 489.0 510.0 c182
o1817 179 185 192.0 199.0 c68
o1818 130 257 264.0 275.0 c88
o1819 327 360 365.0 375.0 c146
o182 561 567 577.0 590.0 c282
o1820 235 250 250 262.0 c159
o1821 593 616 626.0 632.0 c296
o1822 587 612 624.0 637.0 c209
o1823 222 225 235.0 253.0 c84
o1824 597 610 616.0 627.0 c300
o1825 36 48 60.0 81.0 c22
o1826 199 205 220.0 229.0 c99
o1827 198 220 223.0 232.0 c108
o1828 695 726 729.0 741.0 c287
o1829 132 188 193.0 205.0 c60
o183 217 250 257.0 263.0 c136
o1830 561 592 599.0 617.0 c203
o1831 174 191 205.0 218.0 c105
o1832 104 141 149.0 158.0 c75
o1833 420 451 456.0 465.0 c192
o1834 66 77 77.0 87.0 c55
o1835 144 206 213.0 219.0 c27
o1836 310 316 334.0 357.0 c136
o1837 597 633 639.0 646.0 c236
o1838 421 439 440.0 459.0 c185
o1839 290 293 305.0 321.0 c122
o184 103 170 180.0 192.0 c81
o1840 356 368 371.0 378.0 c120
o1841 473 500 504.0 519.0 c226
o1842 432 468 476.0 486.0 c230
o1843 146 177 191.0 202.0 c30
o1844 497 524 527.0 543.0 c294
o1845 187 264 271.0 277.0 c144
o1847 613 638 642.0 658.0 c282
o1848 171 189 198.0 208.0 c99
o185 111 154 166.0 178.0 c30
o1850 161 192 205.0 224.0 c69
o1851 105 130 134.0 139.0 c15
o1852 195 252 258.0 265.0 c146
o1853 280 308 319.0 328.0 c142
o1854 48 74 74.0 89.0 c80
o1855 232 237 251.0 264.0 c104
o1856 562 583 588.0 602.0 c231
o1857 462 473 474.0 482.0 c228
o1858 78 111 121.0 136.0 c37
o1859 519 530 538.0 545.0 c203
o186 526 538 544.0 551.0 c250
o1860 524 534 539.0 547.0 c174
o1861 93 134 136.0 143.0 c13
o1862 128 133 143.0 151.0 c32
o1863 474 484 492.0 500.0 c252
o1864 602 629 635.0 646.0 c237
o1865 659 665 668.0 680.0 c323
o1866 533 549 555.0 560.0 c179
o1867 437 472 474.0 482.0 c174
o1868 397 427 430.0 442.0 c225
o1869 578 613 623.0 636.0 c270
o187 704 705 724.0 733.0 c312
o1870 335 342 353.0 361.0 c147
o1871 593 625 628.0 638.0 c198
o1872 148 206 217.0 227.0 c32
o1873 497 517 519.0 525.0 c224
o1874 646 664 669.0 675.0 c261
o1875 71 107 123.0 136.0 c64
o1876 494 550 552.0 566.0 c247
o1878 382 404 404.0 416.0 c184
o1879 63 90 90.0 119.0 c2
o188 639 672 685.0 696.0 c229
o1880 479 500 509.0 516.0 c243
o1881 209 210 225.0 234.0 c105
o1882 216 227 234.0 243.0 c85
o1884 329 372 376.0 394.0 c132
o1885 340 342 358.0 365.0 c154
o1886 573 614 616.0 627.0 c237
o1887 104 139 144.0 152.0 c63
o1888 551 558 565.0 570.0 c216
o1889 440 448 458.0 471.0 c169
o189 553 578 579.0 603.0 c195
o1890 627 653 655.0 665.0 c289
o1891 433 443 447.0 461.0 c197
o1892 601 606 626.0 631.0 c234
o1893 544 576 584.0 595.0 c210
o1894 659 684 698.0 722.0 c274
o1895 315 336 340.0 351.0 c152
o1896 597 639 645.0 653.0 c245
o1897 585 593 599.0 606.0 c264
o1898 752 773 776.0 786.0 c204
o1899 191 251 288.0 300.0 c138
o19 688 703 709.0 722.0 c300
o190 497 509 509.0 517.0 c174
o1900 90 126 136.0 144.0 c12
o1901 53 116 125.0 134.0 c71
o1902 344 381 386.0 399.0 c104
o1903 62 99 106.0 116.0 c57
o1904 270 278 286.0 292.0 c114
o1905 106 127 142.0 149.0 c77
o1906 290 327 333.0 339.0 c116
o1907 298 318 326.0 338.0 c111
o1908 457 478 488.0 506.0 c236
o1909 286 292 301.0 315.0 c158
o191 369 399 400.0 406.0 c146
o1910 479 480 489.0 495.0 c172
o1911 52 57 74.0 88.0 c11
o1912 738 756 757.0 776.0 c307
o1913 361 391 392.0 403.0 c171
o1914 115 117 136.0 150.0 c57
o1915 556 593 599.0 606.0 c266
o1916 410 510 518.0 526.0 c219
o1917 269 287 294.0 299.0 c94
o1919 69 81 83.0 92.0 c79
o192 516 541 546.0 556.0 c182
o1920 647 675 681.0 695.0 c285
o1921 654 666 671.0 688.0 c301
o1922 476 482 488.0 496.0 c269
o1923 91 147 155.0 171.0 c77
o1924 144 169 178.0 189.0 c75
o1925 463 488 491.0 499.0 c197
o1926 94 116 133.0 154.0 c43
o1927 206 224 228.0 236.0 c33
o1928 557 598 600.0 617.0 c278
o1929 361 368 376.0 388.0 c116
o193 589 620 620.0 642.0 c269
o1930 520 548 555.0 561.0 c284
o1932 296 326 367.0 384.0 c142
o1933 239 252 268.0 273.0 c113
o1934 244 262 267.0 275.0 c110
o1935 494 519 519 526.0 c229
o1936 97 193 209.0 230.0 c84
o1937 166 232 242.0 256.0 c105
o1938 206 243 247.0 252.0 c141
o1939 20 35 35.0 43.0 c9
o194 209 211 221.0 231.0 c93
o1940 232 250 250.0 255.0 c134
o1941 446 466 470.0 480.0 c173
o1942 175 232 238.0 254.0 c108
o1943 248 276 282.0 293.0 c144
o1944 204 214 223.0 239.0 c41
o1945 186 203 210.0 221.0 c44
o1946 113 159 163.0 169.0 c78
o1947 288 310 311.0 320.0 c156
o1948 167 187 187.0 202.0 c110
o1949 530 540 551.0 569.0 c212
o195 578 598 608.0 615.0 c233
o1950 75 108 115.0 128.0 c23
o1951 346 398 398 404.0 c179
o1952 176 202 208.0 216.0 c62
o1953 167 189 195.0 203.0 c96
o1954 612 614 634.0 642.0 c216
o1955 211 228 241.0 257.0 c88
o1956 342 404 404 411.0 c135
o1957 687 697 708.0 722.0 c229
o1958 168 170 183.0 202.0 c11
o1959 41 44 68.0 81.0 c20
o196 443 474 480.0 486.0 c194
o1960 566 589 595.0 610.0 c292
o1961 178 190 194.0 205.0 c27
o1962 175 190 194.0 209.0 c94
o1963 437 453 456.0 475.0 c150
o1964 605 645 647.0 669.0 c293
o1965 435 451 455.0 467.0 c225
o1966 651 669 676.0 697.0 c306
o1967 552 570 574.0 590.0 c275
o1968 514 536 553.0 567.0 c180
o197 694 701 724.0 752.0 c317
o1970 657 693 713.0 718.0 c307
o1971 449 462 462.0 469.0 c220
o1972 631 633 647.0 653.0 c214
o1973 211 242 247.0 257.0 c153
o1974 660 678 700.0 706.0 c318
o1975 18 39 53.0 62.0 c2
o1976 162 179 183.0 189.0 c6
o1977 653 665 670.0 683.0 c303
o1978 159 174 185.0 204.0 c58
o1979 627 649 651.0 662.0 c295
o198 664 680 685.0 699.0 c314
o1980 541 552 557.0 563.0 c184
o1981 450 453 470.0 479.0 c216
o1982 104 134 141.0 151.0 c4
o1983 481 492 497.0 508.0 c181
o1984 323 355 367.0 377.0 c151
o1985 193 219 227.0 242.0 c91
o1986 72 100 102.0 113.0 c59
o1987 604 630 648.0 656.0 c268
o1988 162 183 191.0 204.0 c48
o1989 135 163 168.0 175.0 c14
o199 576 599 611.0 620.0 c291
o1990 269 277 282.0 295.0 c88
o1992 291 317 321.0 332.0 c158
o1993 239 245 249.0 262.0 c87
o1994 575 587 588.0 600.0 c183
o1995 559 565 574.0 602.0 c262
o1996 297 317 321.0 326.0 c114
o1997 355 403 404.0 417.0 c154
o1998 228 253 267.0 274.0 c131
o1999 346 377 405.0 422.0 c155
o200 566 577 580.0 586.0 c281
o2000 188 199 215.0 239.0 c64
o2001 319 336 343.0 351.0 c154
o2002 424 434 436.0 443.0 c147
o2003 449 465 470.0 476.0 c226
o2005 233 254 269.0 276.0 c152
o2006 398 424 426.0 440.0 c200
o2007 496 533 540.0 545.0 c175
o2008 171 178 189.0 204.0 c67
o2009 95 111 118.0 124.0 c7
o201 132 152 161.0 182.0 c34
o2010 520 538 545.0 551.0 c299
o2011 94 110 115.0 128.0 c8
o2012 107 132 140.0 147.0 c29
o2013 762 775 778.0 790.0 c315
o2014 430 467 479.0 493.0 c246
o2015 541 552 562.0 576.0 c192
o2016 71 102 113.0 128.0 c47
o2017 401 411 412.0 420.0 c159
o2018 222 245 250.0 278.0 c117
o2019 107 113 138.0 155.0 c85
o202 233 245 251.0 263.0 c114
o2020 393 406 410.0 421.0 c104
o2021 390 408 409.0 417.0 c138
o2022 511 537 545.0 559.0 c287
o2023 408 451 457.0 470.0 c236
o2024 546 619 648.0 658.0 c207
o2025 228 248 257.0 269.0 c158
o2026 497 522 528.0 544.0 c171
o2027 513 515 530.0 537.0 c183
o2028 310 342 351.0 369.0 c87
o2029 514 544 550.0 564.0 c171
o203 751 794 794.0 802.0 c327
o2030 676 688 690.0 698.0 c288
o2031 121 127 140.0 165.0 c56
o2032 152 209 214.0 220.0 c36
o2033 535 543 553.0 569.0 c233
o2034 21 33 35.0 47.0 c16
o2035 588 590 607.0 620.0 c286
o2036 625 626 644.0 651.0 c182
o2037 640 680 690.0 705.0 c259
o2038 455 486 501.0 517.0 c266
o2039 620 667 675.0 684.0 c293
o204 215 217 237.0 255.0 c26
o2040 190 302 314.0 326.0 c159
o2041 614 641 650.0 656.0 c280
o2042 429 459 464.0 472.0 c170
o2043 77 122 131.0 142.0 c65
o2044 180 195 207.0 215.0 c57
o2045 109 207 214.0 227.0 c7
o2046 190 196 216.0 236.0 c58
o2047 495 506 515.0 524.0 c216
o2048 107 139 146.0 161.0 c46
o2049 284 321 329.0 339.0 c122
o205 309 315 321.0 333.0 c120
o2050 528 549 554.0 561.0 c229
o2051 310 352 364.0 375.0 c165
o2052 558 578 582.0 589.0 c285
o2053 366 384 386.0 401.0 c159
o2054 576 591 596.0 605.0 c176
o2055 109 127 136.0 145.0 c19
o2056 165 257 267.0 285.0 c99
o2057 111 116 137.0 148.0 c76
o2058 178 188 194.0 201.0 c62
o2059 78 128 148.0 162.0 c51
o206 100 112 121.0 129.0 c19
o2060 269 282 287.0 294.0 c143
o2061 702 717 718.0 742.0 c285
o2062 638 678 689.0 696.0 c300
o2063 204 221 229.0 239.0 c27
o2064 99 122 128.0 137.0 c32
o2065 217 230 235.0 251.0 c8
o2066 238 261 270.0 280.0 c143
o2067 320 356 370.0 381.0 c117
o2068 139 145 152.0 161.0 c74
o2069 511 549 549.0 565.0 c255
o2070 111 131 141.0 176.0 c42
o2071 546 567 573.0 579.0 c176
o2072 87 105 105.0 117.0 c6
o2073 554 569 570.0 576.0 c279
o2074 295 302 332.0 345.0 c163
o2075 272 282 291.0 307.0 c115
o2076 145 192 199.0 205.0 c59
o2077 493 515 518.0 530.0 c167
o2078 642 675 701.0 717.0 c305
o2079 446 471 472.0 479.0 c237
o208 84 100 100 106.0 c63
o2080 476 492 498.0 503.0 c238
o2081 632 669 682.0 692.0 c307
o2082 123 144 150.0 194.0 c88
o2083 133 154 161.0 171.0 c84
o2084 234 262 272.0 302.0 c156
o2085 570 582 583.0 599.0 c211
o2086 243 268 274.0 280.0 c147
o2087 458 521 522.0 536.0 c205
o2088 345 396 398.0 407.0 c157
o2089 32 74 79.0 99.0 c33
o209 100 106 120.0 130.0 c56
o2090 67 122 132.0 140.0 c75
o2091 267 283 292.0 298.0 c108
o2092 195 208 220.0 228.0 c24
o2093 654 691 700.0 711.0 c315
o2094 69 75 79.0 93.0 c66
o2095 296 342 346.0 360.0 c122
o2097 513 526 531.0 537.0 c224
o2098 149 160 167.0 182.0 c67
o2099 276 294 306.0 320.0 c150
o21 502 523 527.0 537.0 c234
o210 605 631 643.0 652.0 c202
o2100 311 331 338.0 352.0 c151
o2101 112 162 167.0 183.0 c68
o2102 245 298 304.0 311.0 c102
o2103 222 244 249.0 259.0 c161
o2104 523 573 574.0 598.0 c184
o2105 94 150 155.0 162.0 c8
o2106 464 486 490.0 503.0 c286
o2107 243 255 284.0 295.0 c135
o2108 130 143 153.0 164.0 c49
o2109 136 192 198.0 209.0 c86
o211 324 352 366.0 379.0 c105
o2110 105 107 124.0 136.0 c63
o2111 591 617 651.0 659.0 c195
o2112 535 568 579.0 605.0 c198
o2113 659 664 683.0 705.0 c319
o2114 222 244 246.0 255.0 c133
o2115 655 676 685.0 698.0 c202
o2116 470 495 502.0 512.0 c170
o2117 136 146 164.0 185.0 c76
o2118 162 177 180.0 194.0 c18
o2119 81 87 96.0 111.0 c74
o212 114 132 140.0 168.0 c71
o2120 540 570 571.0 582.0 c208
o2121 121 133 145.0 155.0 c24
o2122 284 332 338.0 353.0 c114
o2123 593 618 629.0 637.0 c225
o2124 608 628 636.0 645.0 c299
o2125 255 283 288.0 294.0 c111
o2126 282 305 314.0 324.0 c116
o2127 540 571 575.0 582.0 c172
o2128 545 578 581.0 592.0 c174
o2129 296 307 315.0 324.0 c153
o213 453 455 472.0 490.0 c166
o2130 227 243 246.0 264.0 c147
o2131 257 275 284.0 295.0 c149
o2132 619 627 639.0 651.0 c191
o2133 80 86 97.0 110.0 c18
o2134 602 673 708.0 716.0 c310
o2135 618 619 637.0 659.0 c258
o2136 455 462 475.0 483.0 c201
o2137 485 501 510.0 517.0 c208
o2138 279 314 318.0 332.0 c151
o2139 166 211 223.0 230.0 c79
o214 459 484 486.0 500.0 c274
o2140 106 208 224.0 234.0 c29
o2141 155 176 188.0 199.0 c42
o2142 573 608 611.0 620.0 c264
o2143 274 284 295.0 313.0 c120
o2144 330 336 349.0 356.0 c153
o2145 82 119 129.0 150.0 c69
o2146 637 645 658.0 673.0 c201
o2147 550 568 568 580.0 c283
o2148 205 225 230.0 239.0 c40
o2149 217 240 245.0 259.0 c102
o215 610 616 630.0 636.0 c231
o2150 566 569 584.0 592.0 c236
o2151 579 629 638.0 657.0 c238
o2152 115 160 166.0 179.0 c9
o2153 461 469 484.0 493.0 c234
o2154 74 77 85.0 96.0 c16
o2155 469 492 497.0 510.0 c262
o2156 304 357 369.0 381.0 c160
o2157 381 394 398.0 416.0 c180
o2158 537 550 555.0 566.0 c268
o2159 418 443 445.0 454.0 c170
o216 81 93 98.0 104.0 c75
o2160 162 197 205.0 219.0 c53
o2161 88 109 112.0 118.0 c46
o2162 756 787 789.0 798.0 c329
o2163 135 145 152.0 162.0 c14
o2164 614 636 643.0 663.0 c204
o2166 442 473 473 482.0 c172
o2167 512 530 534.0 545.0 c176
o2168 580 598 609.0 628.0 c290
o2169 64 66 77.0 91.0 c49
o217 250 340 347.0 353.0 c118
o2170 509 520 524.0 540.0 c235
o2171 599 655 657.0 664.0 c296
o2172 436 458 459.0 465.0 c255
o2173 631 647 663.0 682.0 c288
o2174 171 182 191.0 199.0 c26
o2175 535 540 552.0 560.0 c281
o2176 702 729 742.0 749.0 c313
o2177 297 335 335.0 345.0 c88
o2178 185 190 206.0 212.0 c79
o2179 702 704 716.0 732.0 c318
o218 587 618 633.0 640.0 c280
o2180 366 379 382.0 390.0 c146
o2181 323 344 344.0 359.0 c111
o2182 217 269 273.0 284.0 c120
o2183 127 159 166.0 178.0 c37
o2184 463 521 524.0 532.0 c174
o2185 81 118 120.0 136.0 c54
o2186 492 522 527.0 536.0 c249
o2188 315 345 346.0 359.0 c103
o2189 145 201 209.0 216.0 c93
o219 548 579 579.0 587.0 c212
o2190 440 441 456.0 469.0 c204
o2191 462 487 493.0 501.0 c268
o2192 323 331 338.0 352.0 c105
o2193 660 703 707.0 716.0 c303
o2194 491 514 517.0 523.0 c295
o2195 68 89 90.0 107.0 c20
o2196 414 439 439.0 451.0 c192
o2197 556 584 584 598.0 c233
o2198 286 293 297.0 304.0 c91
o2199 169 202 221.0 235.0 c48
o22 554 591 600.0 607.0 c276
o220 563 581 587.0 593.0 c252
o2200 138 191 202.0 225.0 c39
o2201 451 467 468.0 482.0 c269
o2202 461 547 559.0 566.0 c260
o2203 111 121 132.0 138.0 c91
o2205 691 721 725.0 733.0 c310
o2206 610 632 640.0 647.0 c264
o2207 202 313 323.0 330.0 c135
o221 184 187 202.0 211.0 c98
o2210 154 176 188.0 217.0 c42
o2211 711 717 734.0 751.0 c319
o2212 656 672 689.0 700.0 c236
o2213 94 115 122.0 128.0 c21
o2214 358 403 403.0 413.0 c113
o2215 119 175 189.0 209.0 c24
o2216 631 654 660.0 675.0 c245
o2217 589 602 610.0 618.0 c183
o2218 82 115 121.0 145.0 c74
o2219 617 643 651.0 665.0 c179
o222 497 524 528.0 540.0 c278
o2221 280 325 334.0 340.0 c115
o2223 343 366 376.0 387.0 c107
o2224 480 501 506.0 514.0 c259
o2225 631 637 652.0 676.0 c192
o2227 103 121 133.0 145.0 c87
o2228 517 519 535.0 544.0 c257
o2229 223 248 254.0 261.0 c144
o223 147 167 173.0 189.0 c55
o2230 83 85 94.0 101.0 c11
o2231 65 73 82.0 90.0 c9
o2232 540 560 567.0 572.0 c237
o2233 515 527 536.0 550.0 c243
o2234 396 424 427.0 437.0 c203
o2235 568 581 582.0 591.0 c192
o2237 580 598 600.0 615.0 c269
o2238 134 165 176.0 191.0 c87
o2239 193 211 224.0 233.0 c89
o224 509 521 534.0 544.0 c298
o2240 187 219 231.0 243.0 c100
o2241 609 610 623.0 632.0 c211
o2242 162 192 203.0 212.0 c87
o2243 167 194 205.0 210.0 c55
o2244 424 457 463.0 470.0 c234
o2245 577 585 593.0 608.0 c281
o2246 387 454 454 461.0 c109
o2247 99 106 111.0 124.0 c76
o2248 360 378 378.0 389.0 c143
o2249 413 520 520 528.0 c291
o225 111 143 149.0 155.0 c44
o2250 179 195 207.0 221.0 c57
o2251 443 454 456.0 465.0 c253
o2253 468 485 490.0 510.0 c228
o2255 300 310 321.0 333.0 c100
o2256 302 305 319.0 338.0 c108
o2257 548 580 586.0 595.0 c278
o2258 573 599 608.0 619.0 c296
o2259 425 436 438.0 443.0 c187
o226 635 643 655.0 669.0 c248
o2260 319 342 349.0 357.0 c117
o2261 188 210 220.0 232.0 c11
o2262 472 512 520.0 533.0 c252
o2263 24 71 76.0 82.0 c37
o2264 381 382 390.0 402.0 c164
o2265 292 318 326.0 344.0 c129
o2266 648 675 682.0 693.0 c257
o2267 553 565 567.0 577.0 c246
o2268 644 669 670.0 691.0 c313
o2269 283 299 305.0 311.0 c146
o227 608 614 632.0 649.0 c197
o2270 540 558 568.0 576.0 c182
o2271 399 451 457.0 474.0 c262
o2272 132 155 167.0 175.0 c6
o2273 477 503 503.0 514.0 c287
o2274 381 401 402.0 411.0 c132
o2275 103 140 146.0 170.0 c46
o2276 658 704 708.0 723.0 c236
o2277 146 163 173.0 182.0 c2
o2278 537 562 567.0 574.0 c281
o2279 386 399 400.0 410.0 c137
o228 78 80 90.0 104.0 c42
o2280 711 722 731.0 736.0 c321
o2281 479 500 502.0 510.0 c201
o2282 235 248 254.0 268.0 c157
o2283 547 592 604.0 622.0 c229
o2284 515 527 533.0 539.0 c250
o2285 416 456 462.0 475.0 c218
o2286 654 675 676.0 696.0 c297
o2287 174 294 296.0 312.0 c100
o2288 514 544 555.0 568.0 c282
o229 561 584 584 594.0 c264
o2290 31 48 62.0 76.0 c16
o2291 290 308 315.0 323.0 c130
o2292 101 144 146.0 153.0 c55
o2293 552 558 570.0 585.0 c253
o2294 359 389 389.0 399.0 c101
o2295 168 180 181.0 191.0 c98
o2296 531 567 571.0 591.0 c238
o2297 685 712 731.0 750.0 c309
o2298 751 771 774.0 781.0 c330
o2299 427 452 457.0 470.0 c260
o23 26 42 51.0 70.0 c18
o230 79 84 87.0 94.0 c22
o2300 219 232 239.0 246.0 c70
o2301 474 490 505.0 528.0 c260
o2302 241 264 273.0 290.0 c161
o2304 402 455 456.0 468.0 c222
o2305 605 643 648.0 656.0 c216
o2306 217 298 303.0 310.0 c88
o2307 582 618 622.0 635.0 c233
o2308 689 722 727.0 737.0 c298
o2309 520 561 570.0 577.0 c258
o231 86 131 178.0 186.0 c35
o2310 552 579 582.0 595.0 c182
o2311 356 357 376.0 385.0 c164
o2313 31 47 61.0 73.0 c6
o2314 364 415 415 422.0 c101
o2315 195 216 227.0 248.0 c53
o2316 499 514 514 528.0 c236
o2317 325 337 345.0 364.0 c108
o2319 75 98 104.0 112.0 c36
o232 123 136 188.0 198.0 c70
o2320 14 24 28.0 36.0 c2
o2321 65 81 82.0 90.0 c21
o2322 616 639 644.0 650.0 c205
o2323 506 511 522.0 537.0 c276
o2324 125 135 147.0 160.0 c15
o2325 440 452 452.0 460.0 c147
o2326 472 494 498.0 506.0 c166
o2327 101 123 129.0 142.0 c90
o2328 465 492 498.0 504.0 c184
o2329 298 329 333.0 347.0 c104
o233 550 570 578.0 588.0 c271
o2330 103 114 115.0 128.0 c52
o2331 401 406 412.0 419.0 c115
o2332 633 656 660.0 668.0 c226
o2333 103 119 129.0 141.0 c45
o2334 185 200 204.0 215.0 c108
o2335 296 308 311.0 325.0 c99
o2336 187 219 227.0 240.0 c31
o2337 586 593 620.0 633.0 c215
o2338 77 107 122.0 140.0 c33
o2339 698 713 716.0 722.0 c327
o234 537 548 552.0 559.0 c237
o2340 597 609 615.0 625.0 c175
o2341 78 91 92.0 98.0 c19
o2342 493 515 517.0 523.0 c262
o2343 227 259 266.0 276.0 c134
o2344 535 553 559.0 576.0 c266
o2345 354 385 386.0 397.0 c134
o2346 321 323 343.0 355.0 c128
o2347 491 541 558.0 564.0 c214
o2348 510 541 549.0 556.0 c262
o2349 162 198 202.0 212.0 c41
o235 765 787 792.0 801.0 c322
o2350 431 441 443.0 449.0 c253
o2351 232 287 307.0 322.0 c104
o2352 754 775 775 787.0 c277
o2353 293 313 318.0 330.0 c133
o2354 164 175 183.0 197.0 c46
o2355 492 533 542.0 551.0 c184
o2356 97 138 144.0 165.0 c82
o2357 583 596 624.0 631.0 c261
o2358 320 341 342.0 355.0 c124
o2359 135 168 169.0 183.0 c10
o236 740 767 767 777.0 c311
o2360 138 154 159.0 167.0 c96
o2361 392 410 410.0 425.0 c147
o2362 360 385 385.0 408.0 c124
o2363 756 768 768 776.0 c314
o2364 457 458 476.0 483.0 c225
o2365 451 539 547.0 561.0 c188
o2366 399 419 419 451.0 c169
o2367 93 136 149.0 156.0 c81
o2368 199 215 220.0 231.0 c76
o2369 63 88 95.0 101.0 c80
o237 22 64 66.0 79.0 c23
o2370 137 150 157.0 166.0 c31
o2371 154 172 181.0 196.0 c53
o2372 589 607 612.0 621.0 c293
o2373 112 135 141.0 159.0 c42
o2374 363 396 398.0 410.0 c182
o2375 607 663 668.0 679.0 c295
o2376 294 307 313.0 325.0 c143
o2377 549 567 568.0 575.0 c175
o2378 462 470 483.0 490.0 c170
o2379 594 599 612.0 621.0 c258
o238 60 61 76.0 87.0 c36
o2380 338 346 357.0 369.0 c135
o2382 204 219 229.0 249.0 c63
o2383 341 344 356.0 362.0 c125
o2384 572 605 612.0 617.0 c248
o2385 595 601 622.0 630.0 c244
o2386 410 428 428.0 438.0 c213
o2387 269 292 299.0 309.0 c130
o2388 437 440 449.0 472.0 c149
o2389 563 579 584.0 591.0 c243
o239 217 217 230.0 244.0 c62
o2390 498 509 513.0 525.0 c246
o2391 369 382 382 390.0 c156
o2392 558 585 590.0 596.0 c280
o2394 674 685 688.0 700.0 c204
o2395 480 523 534.0 545.0 c172
o2396 582 615 617.0 626.0 c292
o2397 323 341 350.0 364.0 c107
o2398 264 286 293.0 306.0 c153
o2399 541 562 564.0 572.0 c278
o24 656 669 669.0 683.0 c316
o240 189 204 211.0 236.0 c73
o2400 234 236 253.0 263.0 c86
o2401 642 655 663.0 679.0 c274
o2402 575 592 599.0 616.0 c241
o2403 490 501 512.0 526.0 c290
o2405 185 216 224.0 240.0 c42
o2406 555 585 585 590.0 c166
o2407 209 212 223.0 233.0 c97
o2408 340 415 417.0 424.0 c140
o2409 156 168 180.0 192.0 c23
o241 152 177 185.0 199.0 c82
o2410 154 299 300.0 306.0 c143
o2411 599 601 617.0 631.0 c266
o2412 473 496 506.0 517.0 c185
o2413 219 265 274.0 288.0 c123
