order placement_time ready_time pickup_time dropoff_time courier
o1675 535 548 553.0 572.0 c228
o1676 441 460 463.0 472.0 c162
o1677 122 143 143 158.0 c123
o1678 640 672 679.0 688.0 c375
o1679 130 145 145.0 155.0 c70
o168 551 557 566.0 573.0 c260
o1680 124 154 154 166.0 c112
o1681 171 192 206.0 227.0 c88
o1682 421 444 445.0 456.0 c299
o1683 564 616 617.0 627.0 c308
o1684 548 559 559 566.0 c341
o1685 220 244 248.0 268.0 c163
o1686 266 278 287.0 293.0 c143
o1687 314 353 356.0 362.0 c194
o1688 466 494 507.0 512.0 c347
o1689 206 227 234.0 242.0 c74
o169 580 594 599.0 615.0 c325
o1690 730 751 759.0 775.0 c398
o1691 540 554 556.0 571.0 c338
o1692 380 415 421.0 428.0 c243
o1693 116 119 129.0 150.0 c105
o1694 516 546 553.0 567.0 c217
o1695 571 576 590.0 596.0 c342
o1696 623 640 642.0 655.0 c356
o1697 142 157 157.0 166.0 c37
o1698 505 546 551.0 565.0 c240
o1699 343 369 373.0 379.0 c186
o17 443 460 460.0 474.0 c282
o170 282 302 311.0 318.0 c215
o1700 140 155 155.0 170.0 c63
o1701 214 235 244.0 254.0 c40
o1702 488 523 531.0 543.0 c283
o1703 411 421 426.0 437.0 c309
o1704 544 631 636.0 651.0 c223
o1706 362 380 387.0 401.0 c155
o1707 602 622 622 631.0 c269
o1708 551 554 561.0 571.0 c221
o1709 89 91 103.0 108.0 c87
o171 287 318 319.0 326.0 c144
o1710 313 341 348.0 367.0 c187
o1711 130 137 143.0 159.0 c58
o1712 441 469 469.0 476.0 c327
o1713 87 103 105.0 123.0 c96
o1714 425 465 469.0 477.0 c159
o1715 502 511 517.0 525.0 c347
o1716 522 543 548.0 554.0 c371
o1717 155 190 191.0 198.0 c117
o1718 418 471 481.0 493.0 c282
o1719 103 108 119.0 134.0 c100
o172 655 676 682.0 687.0 c335
o1720 37 63 67.0 84.0 c84
o1721 19 49 58.0 64.0 c4
o1722 169 174 185.0 193.0 c39
o1723 538 556 562.0 569.0 c201
o1725 170 182 189.0 202.0 c46
o1726 187 196 206.0 218.0 c6
o1727 497 500 521.0 533.0 c353
o1728 352 365 368.0 381.0 c170
o1729 164 170 175.0 197.0 c28
o173 115 130 135.0 144.0 c108
o1730 420 427 433.0 443.0 c205
o1731 649 667 670.0 691.0 c390
o1732 750 755 775.0 785.0 c370
o1733 131 135 141.0 160.0 c2
o1734 634 662 667.0 682.0 c356
o1735 548 559 563.0 573.0 c321
o1736 249 253 268.0 279.0 c151
o1737 714 726 737.0 760.0 c337
o1738 437 465 466.0 486.0 c220
o1739 382 407 414.0 429.0 c156
o174 535 555 562.0 596.0 c263
o1740 276 279 297.0 309.0 c113
o1741 127 142 153.0 185.0 c43
o1742 490 560 563.0 574.0 c330
o1743 381 391 399.0 410.0 c150
o1744 203 217 218.0 232.0 c19
o1745 424 452 463.0 475.0 c213
o1746 604 622 623.0 637.0 c294
o1747 174 196 211.0 225.0 c86
o1748 514 525 532.0 537.0 c237
o1749 366 369 376.0 390.0 c142
o175 512 519 526.0 536.0 c204
o1750 268 288 291.0 300.0 c149
o1751 269 289 294.0 309.0 c112
o1752 86 113 118.0 126.0 c30
o1753 94 97 104.0 126.0 c79
o1754 242 256 265.0 287.0 c174
o1755 121 129 133.0 149.0 c4
o1756 571 600 601.0 607.0 c342
o1757 127 141 145.0 155.0 c29
o1758 222 238 269.0 278.0 c114
o1759 430 443 443 458.0 c289
o176 249 260 262.0 287.0 c112
o1761 498 528 532.0 538.0 c316
o1762 535 562 562.0 570.0 c309
o1763 515 536 541.0 554.0 c254
o1764 223 229 237.0 245.0 c57
o1765 339 374 379.0 403.0 c167
o1766 653 664 668.0 675.0 c388
o1767 441 514 518.0 532.0 c151
o1768 445 447 460.0 476.0 c304
o1769 132 148 150.0 159.0 c55
o177 637 672 676.0 684.0 c345
o1770 213 217 229.0 238.0 c96
o1771 324 381 388.0 400.0 c186
o1772 178 186 186.0 194.0 c54
o1773 553 570 575.0 592.0 c301
o1774 548 566 576.0 596.0 c341
o1775 367 376 380.0 399.0 c110
o1776 106 107 124.0 147.0 c26
o1777 364 379 382.0 391.0 c173
o1778 500 523 531.0 543.0 c264
o1779 490 534 537.0 547.0 c236
o178 480 488 507.0 517.0 c333
o1780 224 226 238.0 244.0 c41
o1781 361 380 395.0 410.0 c162
o1782 322 323 331.0 357.0 c210
o1783 272 304 304 313.0 c198
o1784 166 196 204.0 215.0 c25
o1785 315 362 363.0 380.0 c144
o1786 605 619 620.0 629.0 c344
o1787 63 81 81.0 88.0 c16
o1788 477 502 517.0 526.0 c312
o1789 584 608 616.0 627.0 c262
o179 583 587 594.0 603.0 c289
o1790 620 645 649.0 655.0 c270
o1791 546 564 568.0 575.0 c310
o1792 409 414 430.0 440.0 c173
o1793 195 239 240.0 252.0 c71
o1794 637 657 657.0 668.0 c331
o1795 605 630 634.0 640.0 c347
o1796 418 443 444.0 449.0 c203
o1797 410 426 427.0 435.0 c318
o1798 708 719 725.0 740.0 c390
o1799 469 479 482.0 488.0 c228
o18 500 524 528.0 536.0 c352
o180 2 14 14 21.0 c21
o1800 640 648 653.0 660.0 c352
o1802 157 177 177 193.0 c12
o1803 335 341 348.0 366.0 c158
o1804 277 281 294.0 317.0 c187
o1805 589 614 615.0 627.0 c347
o1806 620 655 655.0 669.0 c282
o1807 452 467 472.0 479.0 c156
o1808 701 715 718.0 738.0 c402
o1809 508 534 539.0 556.0 c215
o181 154 174 179.0 187.0 c98
o1810 395 425 427.0 433.0 c282
o1811 404 420 420.0 430.0 c229
o1812 267 276 287.0 302.0 c151
o1813 310 313 328.0 335.0 c181
o1814 749 758 771.0 782.0 c365
o1815 312 322 323.0 335.0 c189
o1816 337 369 376.0 384.0 c169
o1817 630 644 646.0 661.0 c361
o1818 243 248 298.0 311.0 c145
o1819 382 398 400.0 412.0 c243
o182 583 590 596.0 601.0 c302
o1820 411 420 428.0 443.0 c301
o1821 567 579 584.0 595.0 c318
o1822 120 141 147.0 161.0 c7
o1824 453 455 465.0 472.0 c331
o1825 723 724 740.0 749.0 c358
o1826 554 585 585.0 599.0 c359
o1827 548 575 579.0 585.0 c230
o1828 471 473 493.0 512.0 c252
o1829 219 228 232.0 242.0 c42
o183 695 715 718.0 731.0 c339
o1830 537 567 573.0 579.0 c373
o1831 386 398 410.0 418.0 c220
o1832 613 632 634.0 642.0 c342
o1833 53 98 104.0 112.0 c33
o1834 387 399 403.0 416.0 c217
o1835 297 301 313.0 326.0 c126
o1836 457 461 474.0 496.0 c164
o1837 578 600 605.0 611.0 c311
o1838 378 409 416.0 430.0 c177
o1839 158 177 177.0 187.0 c110
o184 508 524 529.0 541.0 c211
o1840 132 153 153.0 169.0 c47
o1841 329 344 347.0 361.0 c150
o1842 674 682 687.0 694.0 c398
o1843 49 53 73.0 84.0 c7
o1844 430 451 458.0 463.0 c159
o1845 185 197 200.0 205.0 c54
o1846 641 645 659.0 680.0 c271
o1847 303 307 318.0 336.0 c141
o1848 221 257 266.0 276.0 c143
o1849 80 101 105.0 122.0 c78
o185 401 421 428.0 434.0 c303
o1850 199 229 237.0 250.0 c100
o1851 626 639 639.0 656.0 c260
o1852 373 390 394.0 403.0 c140
o1853 211 225 227.0 234.0 c30
o1854 473 475 488.0 498.0 c233
o1855 400 421 427.0 437.0 c234
o1856 520 539 555.0 570.0 c362
o1857 64 73 73 92.0 c30
o1858 580 610 610.0 617.0 c294
o1859 557 584 584 597.0 c337
o186 406 411 423.0 431.0 c212
o1860 662 692 701.0 720.0 c363
o1861 278 302 310.0 328.0 c203
o1863 135 162 163.0 172.0 c60
o1864 95 144 144 155.0 c14
o1865 218 224 237.0 248.0 c47
o1866 469 481 487.0 507.0 c353
o1867 208 215 230.0 241.0 c122
o1868 264 266 285.0 302.0 c165
o1869 626 641 641.0 654.0 c286
o187 241 245 251.0 257.0 c191
o1870 355 364 368.0 374.0 c228
o1871 542 610 611.0 618.0 c247
o1872 328 344 344.0 365.0 c168
o1873 730 741 748.0 772.0 c395
o1874 457 482 492.0 507.0 c354
o1875 139 171 177.0 196.0 c53
o1876 81 84 99.0 111.0 c80
o1877 618 633 639.0 653.0 c284
o1878 27 28 46.0 57.0 c5
o1879 558 600 601.0 618.0 c318
o188 427 443 448.0 462.0 c251
o1880 623 648 651.0 660.0 c262
o1881 568 593 593 599.0 c232
o1882 329 337 339.0 349.0 c145
o1883 671 685 685.0 693.0 c388
o1884 166 187 198.0 219.0 c34
o1885 647 660 663.0 680.0 c341
o1886 199 224 234.0 246.0 c37
o1887 149 158 159.0 173.0 c96
o1888 611 617 630.0 636.0 c293
o1889 77 79 92.0 105.0 c90
o189 597 617 620.0 629.0 c350
o1890 329 332 339.0 353.0 c193
o1891 200 204 221.0 230.0 c31
o1892 513 518 526.0 538.0 c247
o1893 128 141 144.0 155.0 c20
o1894 488 497 503.0 513.0 c278
o1895 380 400 401.0 407.0 c192
o1896 172 175 189.0 200.0 c106
o1897 184 190 198.0 217.0 c36
o1898 80 85 92.0 97.0 c47
o1899 315 330 330.0 338.0 c159
o19 495 512 521.0 536.0 c296
o190 589 597 599.0 611.0 c245
o1900 489 490 506.0 516.0 c292
o1901 500 529 533.0 543.0 c340
o1902 501 525 529.0 548.0 c233
o1903 532 554 562.0 574.0 c359
o1904 564 567 582.0 595.0 c371
o1905 317 332 339.0 345.0 c167
o1907 635 651 657.0 666.0 c272
o1908 527 553 560.0 579.0 c361
o1909 526 543 549.0 562.0 c322
o191 683 707 709.0 728.0 c279
o1910 83 94 97.0 112.0 c61
o1911 409 427 431.0 443.0 c142
o1912 486 496 516.0 540.0 c258
o1913 474 498 508.0 521.0 c233
o1914 639 647 651.0 666.0 c254
o1915 666 675 686.0 699.0 c403
o1916 528 541 552.0 569.0 c304
o1917 461 501 506.0 519.0 c224
o1918 398 400 413.0 420.0 c225
o1919 472 508 513.0 531.0 c318
o192 24 25 43.0 48.0 c16
o1920 159 167 169.0 187.0 c8
o1921 245 270 293.0 310.0 c109
o1922 549 560 563.0 569.0 c230
o1923 463 472 472 482.0 c163
o1924 177 206 212.0 225.0 c98
o1925 554 559 568.0 575.0 c284
o1926 453 453 465.0 484.0 c188
o1927 442 444 458.0 478.0 c275
o1928 59 70 70.0 83.0 c67
o1929 149 150 160.0 166.0 c15
o193 55 89 94.0 102.0 c54
o1931 147 163 169.0 175.0 c95
o1932 122 143 144.0 153.0 c84
o1933 441 458 462.0 484.0 c332
o1934 386 398 402.0 408.0 c210
o1935 174 188 191.0 198.0 c32
o1936 638 640 652.0 659.0 c295
o1937 489 509 527.0 538.0 c206
o1938 508 528 535.0 541.0 c344
o1939 513 523 528.0 537.0 c226
o194 90 107 115.0 133.0 c65
o1940 536 548 548.0 553.0 c283
o1941 653 678 681.0 691.0 c323
o1942 291 311 319.0 326.0 c148
o1943 506 516 525.0 532.0 c202
o1944 674 724 724 732.0 c364
o1945 599 608 610.0 619.0 c244
o1946 467 482 489.0 510.0 c281
o1947 232 251 272.0 278.0 c144
o1948 598 608 611.0 617.0 c257
o1949 141 144 153.0 169.0 c80
o195 548 558 562.0 574.0 c215
o1950 158 168 168.0 175.0 c93
o1951 399 402 412.0 425.0 c205
o1952 306 318 324.0 335.0 c124
o1953 638 641 650.0 657.0 c299
o1954 223 253 270.0 279.0 c132
o1955 458 470 470 477.0 c319
o1956 102 113 120.0 132.0 c7
o1957 99 108 112.0 132.0 c75
o1958 405 419 419.0 432.0 c197
o1959 66 82 86.0 102.0 c4
o196 349 355 361.0 375.0 c188
o1960 383 429 433.0 447.0 c256
o1961 158 172 175.0 181.0 c137
o1962 400 423 425.0 445.0 c297
o1963 621 642 644.0 659.0 c314
o1964 231 271 296.0 307.0 c146
o1965 341 350 355.0 361.0 c215
o1966 370 373 392.0 402.0 c226
o1967 12 28 37.0 47.0 c6
o1968 573 603 603.0 608.0 c250
o1969 558 572 577.0 583.0 c251
o197 522 572 578.0 605.0 c233
o1970 650 655 663.0 679.0 c376
o1971 148 150 156.0 164.0 c119
o1972 185 205 205.0 219.0 c95
o1973 420 447 451.0 463.0 c250
o1974 198 210 215.0 230.0 c99
o1975 213 226 240.0 256.0 c80
o1976 276 292 302.0 316.0 c188
o1977 410 424 428.0 444.0 c164
o1978 194 198 208.0 224.0 c45
o1979 527 544 549.0 562.0 c366
o198 569 580 600.0 617.0 c275
o1980 639 659 659 666.0 c223
o1981 216 218 237.0 249.0 c72
o1982 403 422 422.0 428.0 c223
o1983 617 637 640.0 654.0 c269
o1984 461 511 518.0 534.0 c323
o1985 730 745 748.0 761.0 c370
o1986 370 398 406.0 422.0 c247
o1987 170 181 192.0 202.0 c90
o1988 342 353 359.0 374.0 c173
o1989 156 157 168.0 176.0 c57
o199 477 502 508.0 522.0 c248
o1990 250 255 271.0 282.0 c147
o1991 91 111 113.0 120.0 c105
o1992 283 315 332.0 341.0 c184
o1993 687 702 702.0 708.0 c383
o1994 38 66 68.0 82.0 c33
o1995 322 341 346.0 352.0 c188
o1996 461 497 510.0 517.0 c342
o1997 465 478 485.0 500.0 c248
o1998 171 206 211.0 240.0 c52
o1999 47 73 76.0 84.0 c25
o2 625 636 643.0 652.0 c267
o20 729 749 756.0 790.0 c404
o200 513 527 534.0 544.0 c210
o2000 567 585 586.0 593.0 c238
o2001 3 13 13 31.0 c22
o2002 304 326 326 334.0 c182
o2003 344 350 361.0 379.0 c162
o2004 354 369 377.0 385.0 c174
o2005 584 612 612.0 623.0 c292
o2006 235 244 249.0 261.0 c162
o2007 80 105 105.0 112.0 c53
o2008 245 265 271.0 284.0 c150
o2009 366 381 382.0 395.0 c219
o201 537 544 554.0 580.0 c335
o2010 595 610 610.0 615.0 c269
o2011 115 148 149.0 163.0 c8
o2012 526 527 541.0 548.0 c285
o2013 248 258 277.0 287.0 c124
o2014 327 372 380.0 386.0 c165
o2015 210 224 228.0 238.0 c48
o2016 74 94 98.0 109.0 c93
o2017 49 86 92.0 100.0 c71
o2018 505 538 542.0 559.0 c352
o2019 448 449 461.0 470.0 c294
o202 291 320 320 338.0 c171
o2020 376 403 406.0 423.0 c190
o2021 455 487 490.0 511.0 c305
o2022 557 579 583.0 592.0 c325
o2023 438 456 461.0 477.0 c151
o2024 425 437 443.0 453.0 c217
o2025 277 281 293.0 315.0 c162
o2026 88 107 114.0 126.0 c44
o2027 518 533 540.0 550.0 c242
o2028 397 417 419.0 429.0 c145
o2029 451 476 476.0 483.0 c211
o203 572 590 590.0 596.0 c226
o2030 423 450 452.0 464.0 c295
o2031 559 570 570.0 578.0 c340
o2032 386 409 414.0 425.0 c142
o2033 573 576 589.0 606.0 c324
o2034 523 575 577.0 590.0 c374
o2035 183 191 202.0 214.0 c109
o2036 459 474 479.0 492.0 c146
o2037 199 226 233.0 244.0 c68
o2038 237 239 265.0 274.0 c121
o2039 481 496 524.0 532.0 c242
o204 691 703 706.0 712.0 c371
o2040 332 345 352.0 370.0 c182
o2041 519 537 550.0 558.0 c206
o2042 412 413 424.0 439.0 c163
o2043 649 676 683.0 696.0 c279
o2044 442 452 453.0 463.0 c239
o2045 554 564 572.0 580.0 c345
o2046 608 628 631.0 636.0 c286
o2047 194 198 209.0 217.0 c46
o2048 70 94 100.0 107.0 c20
o2049 545 575 576.0 584.0 c221
o205 487 490 503.0 509.0 c271
o2050 538 553 555.0 563.0 c360
o2051 476 511 527.0 547.0 c327
o2052 531 535 550.0 561.0 c358
o2053 126 146 152.0 162.0 c90
o2054 571 596 596 603.0 c365
o2055 285 310 314.0 320.0 c181
o2056 164 196 207.0 213.0 c126
o2057 634 642 647.0 660.0 c374
o2058 407 409 462.0 500.0 c201
o2059 602 622 625.0 633.0 c369
o206 175 205 210.0 223.0 c56
o2060 161 190 195.0 214.0 c118
o2061 625 664 664 677.0 c371
o2062 133 149 149 171.0 c42
o2063 279 286 300.0 307.0 c125
o2064 251 258 273.0 283.0 c181
o2065 524 537 544.0 558.0 c247
o2066 542 551 557.0 562.0 c269
o2067 484 490 502.0 511.0 c272
o2068 731 743 746.0 752.0 c366
o2069 557 560 567.0 577.0 c299
o207 277 284 292.0 299.0 c166
o2070 365 375 383.0 395.0 c181
o2071 472 494 498.0 508.0 c215
o2072 239 252 272.0 278.0 c173
o2073 541 553 564.0 587.0 c357
o2074 480 507 549.0 561.0 c277
o2075 195 210 219.0 227.0 c17
o2076 528 542 550.0 556.0 c216
o2077 275 276 293.0 304.0 c183
o2078 103 106 114.0 128.0 c87
o2079 490 542 547.0 553.0 c364
o208 282 293 303.0 316.0 c190
o2080 81 124 130.0 141.0 c128
o2081 320 331 338.0 347.0 c132
o2082 625 645 646.0 653.0 c325
o2083 530 545 549.0 565.0 c258
o2084 331 357 361.0 369.0 c200
o2085 485 490 519.0 536.0 c351
o2086 533 561 567.0 587.0 c247
o2087 161 173 177.0 187.0 c99
o2088 500 515 528.0 558.0 c313
o2089 691 721 726.0 746.0 c345
o209 199 247 247 262.0 c183
o2090 690 707 713.0 724.0 c343
o2091 274 283 291.0 304.0 c181
o2092 480 515 517.0 525.0 c251
o2093 315 336 343.0 355.0 c143
o2094 461 470 474.0 492.0 c215
o2095 593 607 611.0 621.0 c273
o2096 598 604 616.0 627.0 c258
o2097 599 620 620.0 644.0 c330
o2098 82 98 100.0 115.0 c11
o2099 479 484 492.0 502.0 c227
o21 44 49 59.0 69.0 c27
o210 79 91 94.0 102.0 c36
o2100 314 316 332.0 347.0 c185
o2101 597 610 610.0 616.0 c368
o2102 659 677 680.0 697.0 c378
o2103 574 592 592 598.0 c221
o2104 232 237 249.0 265.0 c122
o2105 651 679 686.0 697.0 c352
o2106 493 509 523.0 533.0 c320
o2107 672 702 702.0 711.0 c401
o2108 735 742 753.0 770.0 c397
o2109 563 579 581.0 602.0 c269
o211 540 555 558.0 573.0 c331
o2110 630 634 647.0 673.0 c347
o2111 211 221 230.0 239.0 c55
o2112 387 397 404.0 416.0 c194
o2113 12 36 48.0 66.0 c8
o2114 216 236 238.0 257.0 c93
o2115 582 636 643.0 657.0 c371
o2116 250 271 281.0 294.0 c126
o2117 594 627 631.0 650.0 c304
o2118 243 277 288.0 301.0 c142
o2119 654 655 666.0 677.0 c340
o212 370 371 388.0 401.0 c234
o2120 495 537 545.0 552.0 c267
o2121 175 184 190.0 203.0 c1
o2122 636 641 652.0 661.0 c358
o2123 763 774 777.0 790.0 c392
o2124 510 534 543.0 552.0 c289
o2125 588 603 606.0 613.0 c303
o2126 401 427 429.0 438.0 c110
o2127 217 242 248.0 261.0 c142
o2128 164 176 184.0 194.0 c42
o2129 758 780 797.0 802.0 c379
o213 499 509 523.0 535.0 c271
o2130 324 329 332.0 347.0 c179
o2131 502 510 524.0 543.0 c252
o2132 407 419 422.0 444.0 c211
o2133 154 163 166.0 183.0 c117
o2134 542 685 688.0 712.0 c354
o2135 683 694 701.0 724.0 c392
o2136 273 288 298.0 314.0 c122
o2137 492 513 535.0 542.0 c358
o2138 645 647 662.0 680.0 c369
o2139 249 264 271.0 280.0 c185
o214 512 516 528.0 542.0 c248
o2140 248 267 285.0 296.0 c179
o2141 505 544 547.0 556.0 c211
o2142 163 193 195.0 205.0 c98
o2143 181 184 200.0 228.0 c9
o2144 237 247 262.0 275.0 c188
o2145 472 516 530.0 540.0 c261
o2146 653 673 676.0 683.0 c386
o2147 158 168 170.0 184.0 c71
o2148 559 576 589.0 597.0 c280
o2149 612 658 670.0 677.0 c344
o215 304 349 350.0 362.0 c110
o2150 473 495 512.0 524.0 c237
o2151 369 396 403.0 415.0 c163
o2152 80 105 106.0 120.0 c70
o2153 121 141 141.0 155.0 c16
o2154 373 393 402.0 416.0 c241
o2155 746 758 761.0 769.0 c393
o2156 256 276 285.0 302.0 c114
o2157 465 491 515.0 528.0 c298
o2158 359 373 376.0 390.0 c160
o2159 561 591 601.0 610.0 c301
o216 713 746 748.0 754.0 c390
o2160 356 372 375.0 394.0 c145
o2161 242 249 278.0 285.0 c166
o2162 587 597 597 612.0 c351
o2163 405 427 428.0 450.0 c252
o2164 563 608 611.0 621.0 c334
o2165 189 209 215.0 222.0 c104
o2166 307 311 317.0 326.0 c143
o2167 431 437 441.0 450.0 c189
o2168 692 710 716.0 736.0 c361
o2169 171 185 185 198.0 c74
o217 502 527 540.0 563.0 c314
o2170 26 52 67.0 74.0 c17
o2171 176 181 193.0 199.0 c75
o2172 548 560 561.0 572.0 c227
o2173 516 519 537.0 545.0 c201
o2174 443 473 473.0 480.0 c229
o2175 344 348 356.0 377.0 c185
o2176 543 553 559.0 567.0 c233
o2177 213 247 253.0 259.0 c111
o2178 513 524 534.0 544.0 c250
o2179 503 523 532.0 545.0 c282
o218 323 334 334 341.0 c207
o2180 622 624 637.0 648.0 c320
o2181 98 118 118 128.0 c22
o2182 117 137 137.0 143.0 c74
o2183 715 726 732.0 740.0 c397
o2184 330 330 349.0 376.0 c177
o2185 181 191 200.0 210.0 c107
o2186 437 460 460.0 471.0 c240
o2187 412 422 426.0 440.0 c320
o2188 520 537 541.0 548.0 c263
o2189 595 615 617.0 643.0 c365
o219 560 567 574.0 589.0 c270
o2190 566 588 596.0 605.0 c264
o2191 502 502 521.0 527.0 c317
o2192 617 672 676.0 685.0 c395
o2193 165 183 192.0 202.0 c135
o2194 57 86 94.0 108.0 c107
o2195 403 415 420.0 432.0 c171
o2196 95 101 114.0 121.0 c92
o2197 486 490 507.0 516.0 c350
o2198 180 205 210.0 220.0 c131
o2199 432 442 446.0 462.0 c226
o22 668 687 697.0 709.0 c347
o220 437 447 456.0 464.0 c147
o2200 256 281 292.0 305.0 c130
o2201 467 492 502.0 518.0 c311
o2202 77 79 96.0 103.0 c108
o2203 173 176 187.0 208.0 c93
o2204 426 465 468.0 480.0 c309
o2206 478 492 499.0 507.0 c206
o2207 446 459 459.0 465.0 c163
o2208 211 248 252.0 274.0 c146
o2209 586 592 599.0 611.0 c327
o221 8 13 15.0 32.0 c15
o2210 329 338 338 349.0 c200
o2211 658 685 685.0 703.0 c387
o2212 567 571 584.0 595.0 c361
o2213 502 511 520.0 529.0 c243
o2214 379 398 401.0 416.0 c187
o2215 334 353 353.0 363.0 c205
o2216 462 472 477.0 487.0 c222
o2217 234 244 256.0 275.0 c172
o2218 295 315 316.0 326.0 c161
o2219 620 627 641.0 648.0 c350
o222 680 685 696.0 703.0 c345
o2220 553 564 570.0 584.0 c297
o2221 67 84 85.0 99.0 c53
o2222 106 115 117.0 126.0 c41
o2223 601 621 623.0 634.0 c356
o2224 120 135 135.0 146.0 c63
o2225 526 550 556.0 565.0 c308
o2226 423 439 440.0 445.0 c147
o2227 519 539 545.0 554.0 c316
o2228 274 299 304.0 315.0 c135
o2229 136 159 159 165.0 c41
o223 61 82 83.0 100.0 c28
o2230 448 453 456.0 470.0 c323
o2231 314 325 326.0 347.0 c194
o2232 442 482 486.0 493.0 c324
o2233 644 659 659.0 673.0 c302
o2234 590 610 612.0 628.0 c326
o2235 429 448 448.0 469.0 c245
o2236 369 383 383.0 394.0 c163
o2237 61 77 80.0 91.0 c93
o2238 745 765 772.0 791.0 c337
o2239 537 539 552.0 568.0 c298
o224 201 216 232.0 250.0 c78
o2240 647 658 659.0 677.0 c265
o2241 221 228 236.0 252.0 c137
o2242 482 486 508.0 518.0 c339
o2243 641 647 652.0 672.0 c343
o2244 85 97 103.0 116.0 c21
o2245 338 344 352.0 369.0 c202
o2246 422 425 439.0 452.0 c282
o2247 252 267 277.0 284.0 c140
o2248 571 582 586.0 603.0 c271
o2249 225 245 246.0 272.0 c160
o225 512 516 529.0 546.0 c234
o2250 498 510 522.0 536.0 c349
o2251 402 423 424.0 438.0 c241
o2252 496 522 528.0 541.0 c345
o2253 208 230 233.0 247.0 c36
o2254 532 592 592 599.0 c303
o2255 562 581 605.0 613.0 c259
o2256 435 472 477.0 495.0 c297
o2257 429 475 475.0 487.0 c206
o2258 92 102 107.0 136.0 c71
o2259 210 236 244.0 254.0 c140
o2260 155 176 176 189.0 c48
o2261 651 664 674.0 700.0 c394
o2262 71 86 90.0 110.0 c39
o2263 475 489 493.0 514.0 c225
o2264 355 373 375.0 394.0 c220
o2265 584 637 639.0 647.0 c282
o2266 230 250 255.0 263.0 c180
o2267 314 316 326.0 345.0 c116
o2268 168 194 198.0 206.0 c123
o2269 134 143 145.0 157.0 c100
o227 272 274 299.0 315.0 c180
o2270 261 286 294.0 301.0 c111
o2271 85 101 108.0 115.0 c54
o2272 556 561 570.0 579.0 c308
o2273 596 642 646.0 655.0 c327
o2274 377 394 400.0 419.0 c144
o2275 733 772 787.0 804.0 c386
o2276 142 165 168.0 176.0 c51
o2277 488 495 504.0 512.0 c328
o2278 593 613 615.0 621.0 c367
o2279 456 476 477.0 487.0 c140
o228 412 414 430.0 437.0 c247
o2280 489 496 509.0 531.0 c270
o2281 522 537 540.0 554.0 c346
o2282 258 260 277.0 284.0 c171
o2283 541 554 559.0 571.0 c213
o2284 381 383 404.0 412.0 c169
o2285 339 365 385.0 393.0 c139
o2286 544 549 558.0 564.0 c297
o2287 226 244 251.0 266.0 c179
o2288 434 436 448.0 454.0 c234
o2289 383 402 407.0 414.0 c185
o229 469 472 482.0 495.0 c291
o2290 369 387 397.0 411.0 c200
o2291 722 762 769.0 783.0 c373
o2292 527 548 556.0 564.0 c343
o2293 602 658 670.0 680.0 c325
o2294 533 535 548.0 561.0 c344
o2295 307 327 330.0 337.0 c168
o2296 422 432 434.0 445.0 c231
o2297 128 133 139.0 149.0 c56
o2298 133 222 224.0 231.0 c114
o2299 521 541 553.0 560.0 c275
o23 368 391 398.0 407.0 c250
o230 283 289 305.0 318.0 c193
o2300 245 265 270.0 281.0 c110
o2301 284 289 299.0 309.0 c143
o2302 482 500 506.0 524.0 c337
o2303 78 106 108.0 120.0 c58
o2304 16 30 43.0 50.0 c3
o2305 336 339 356.0 361.0 c132
o2306 73 90 94.0 104.0 c92
o2307 427 441 442.0 452.0 c303
o2308 640 663 667.0 679.0 c398
o2309 146 148 160.0 180.0 c16
o231 534 536 549.0 559.0 c332
o2310 627 639 643.0 661.0 c261
o2311 204 235 240.0 248.0 c95
o2312 167 187 188.0 198.0 c119
o2313 162 167 176.0 184.0 c47
o2314 560 562 580.0 595.0 c260
o2315 484 485 495.0 511.0 c313
o2316 600 606 612.0 634.0 c324
o2317 104 115 118.0 129.0 c93
o2318 279 304 305.0 312.0 c179
o2319 545 567 569.0 583.0 c342
o232 316 356 360.0 367.0 c134
o2320 393 416 418.0 427.0 c219
o2321 398 428 428.0 434.0 c307
o2322 538 564 568.0 574.0 c205
o2323 545 546 558.0 570.0 c283
o2324 685 695 709.0 717.0 c395
o2325 550 565 566.0 586.0 c277
o2326 670 685 688.0 699.0 c322
o2327 568 588 602.0 619.0 c352
o2328 386 400 407.0 422.0 c233
o2329 337 361 368.0 374.0 c227
o233 559 574 579.0 596.0 c338
o2330 666 680 687.0 711.0 c367
o2331 520 545 550.0 558.0 c250
o2332 91 104 106.0 115.0 c2
o2333 182 194 200.0 218.0 c132
o2334 475 497 519.0 524.0 c221
o2335 193 202 207.0 219.0 c7
o2336 182 202 206.0 216.0 c113
o2337 90 141 145.0 163.0 c111
o2338 422 424 434.0 441.0 c281
o2339 581 585 597.0 603.0 c368
o234 464 477 477.0 483.0 c288
o2340 455 480 488.0 498.0 c247
o2341 126 146 147.0 159.0 c95
o2342 78 98 103.0 113.0 c98
o2343 249 271 285.0 296.0 c121
o2344 463 499 502.0 513.0 c294
o2345 625 634 637.0 650.0 c273
o2346 155 175 175.0 185.0 c4
o2347 124 141 142.0 152.0 c46
o2348 368 382 387.0 394.0 c144
o2349 489 519 547.0 566.0 c255
o235 653 667 673.0 690.0 c401
o2351 435 447 456.0 472.0 c307
